suite,condition,condition_label,maker_rebates,taker_fees,n_makers,tie_rule,seed,periods,maker_rebate_a,maker_rebate_b,taker_fee_a,taker_fee_b,avg_profit,collusion_index,realized_spread,effective_spread,venue_a_flow_share,nash_spread,nash_effective_spread,nash_venue,monopoly_spread,monopoly_effective_spread,monopoly_venue
two_venue_routing,same_net_maker_heavy_vs_neutral,same-net maker-heavy vs neutral,"(0.2, 0.0)","(0.3, 0.0)",2,split,9,500000,0.2,0.0,0.3,0.0,0.12122291137753272,0.6443052898015648,0.546002,0.5921900000000001,0.15396,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_maker_heavy_vs_neutral,same-net maker-heavy vs neutral,"(0.2, 0.0)","(0.3, 0.0)",2,split,10,500000,0.2,0.0,0.3,0.0,0.11287384517936612,0.5773032909954002,0.4769919999999999,0.5333019999999999,0.1877,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_maker_heavy_vs_neutral,same-net maker-heavy vs neutral,"(0.2, 0.0)","(0.3, 0.0)",2,split,11,500000,0.2,0.0,0.3,0.0,0.11427443520894703,0.5885431505512526,0.41106400000000004,0.544414,0.4445,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_maker_heavy_vs_neutral,same-net maker-heavy vs neutral,"(0.2, 0.0)","(0.3, 0.0)",2,split,12,500000,0.2,0.0,0.3,0.0,0.13715700985515003,0.7721778472630285,0.5997419999999998,0.5997959999999998,0.00018,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_maker_heavy_vs_neutral,same-net maker-heavy vs neutral,"(0.2, 0.0)","(0.3, 0.0)",2,split,13,500000,0.2,0.0,0.3,0.0,0.11241479248210011,0.5736193522716975,0.399984,0.5999519999999999,0.66656,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_maker_heavy_vs_neutral,same-net maker-heavy vs neutral,"(0.2, 0.0)","(0.3, 0.0)",2,split,14,500000,0.2,0.0,0.3,0.0,0.13033827607204276,0.7174569021954673,0.5515559999999998,0.5999819999999999,0.16142,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_maker_heavy_vs_neutral,same-net maker-heavy vs neutral,"(0.2, 0.0)","(0.3, 0.0)",2,split,15,500000,0.2,0.0,0.3,0.0,0.11363974815410402,0.583449730487076,0.4285549999999999,0.59993,0.57125,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_maker_heavy_vs_neutral,same-net maker-heavy vs neutral,"(0.2, 0.0)","(0.3, 0.0)",2,split,16,500000,0.2,0.0,0.3,0.0,0.1371942368373969,0.7724765971065272,0.5999429999999999,0.5999759999999997,0.00011,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_maker_heavy_vs_neutral,same-net maker-heavy vs neutral,"(0.2, 0.0)","(0.3, 0.0)",2,split,17,500000,0.2,0.0,0.3,0.0,0.11144705547002953,0.5658531766793093,0.42505699999999996,0.500942,0.25295,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_maker_heavy_vs_neutral,same-net maker-heavy vs neutral,"(0.2, 0.0)","(0.3, 0.0)",2,split,18,500000,0.2,0.0,0.3,0.0,0.1371679494566201,0.7722656385377938,0.5997889999999999,0.5998699999999998,0.00027,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_maker_heavy_vs_neutral,same-net maker-heavy vs neutral,"(0.2, 0.0)","(0.3, 0.0)",2,split,19,500000,0.2,0.0,0.3,0.0,0.1272182329680729,0.6924182787895016,0.5164859999999999,0.599856,0.2779,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,0,500000,0.05,0.0,0.15,0.0,0.15127154985885355,0.8854482861398187,0.7992579999999997,0.799378,0.0008,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,1,500000,0.05,0.0,0.15,0.0,0.10429502106001239,0.5084574644370414,0.42846399999999996,0.47133100000000006,0.28578,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,2,500000,0.05,0.0,0.15,0.0,0.13954285207949263,0.7913244433101654,0.67993,0.6799419999999999,8e-05,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,3,500000,0.05,0.0,0.15,0.0,0.1371670762843489,0.7722586312526577,0.5998339999999998,0.599873,0.00026,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,4,500000,0.05,0.0,0.15,0.0,0.12642728307889645,0.6860708355817842,0.579754,0.6397210000000001,0.39978,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,5,500000,0.05,0.0,0.15,0.0,0.14927161325590999,0.869398617026852,0.749802,0.74982,0.00012,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,6,500000,0.05,0.0,0.15,0.0,0.111556112535583,0.5667283693299104,0.48569399999999996,0.485712,0.00012,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,7,500000,0.05,0.0,0.15,0.0,0.13717127883013713,0.7722923570563826,0.5998399999999998,0.5998849999999999,0.0003,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,8,500000,0.05,0.0,0.15,0.0,0.13713932735889295,0.7720359436578844,0.5996799999999999,0.5997699999999998,0.0006,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,9,500000,0.05,0.0,0.15,0.0,0.11884853803541626,0.625250732554335,0.499886,0.49995199999999995,0.00044,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,10,500000,0.05,0.0,0.15,0.0,0.12388707020366746,0.6656854013315597,0.599792,0.6148490000000001,0.10038,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,11,500000,0.05,0.0,0.15,0.0,0.10848057181923003,0.5420468815426124,0.48744,0.543693,0.37502,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,12,500000,0.05,0.0,0.15,0.0,0.13716418512127296,0.7722354294118332,0.5998159999999998,0.5998579999999998,0.00028,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,13,500000,0.05,0.0,0.15,0.0,0.11449061918019023,0.5902780461478798,0.4874699999999999,0.56247,0.5,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,14,500000,0.05,0.0,0.15,0.0,0.11519793500930071,0.5959543185851554,0.47995200000000005,0.479982,0.0002,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,15,500000,0.05,0.0,0.15,0.0,0.13717956333113857,0.7723588409137425,0.5998839999999999,0.5999319999999998,0.00032,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,16,500000,0.05,0.0,0.15,0.0,0.1371999134829547,0.7725221526920094,0.5999899999999998,0.5999959999999999,4e-05,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,17,500000,0.05,0.0,0.15,0.0,0.12039080291984995,0.6376275454209414,0.5665020000000001,0.616464,0.33308,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,18,500000,0.05,0.0,0.15,0.0,0.1371516919011929,0.7721351702095437,0.5997679999999999,0.5998309999999999,0.00042,0.2,0.2,1,1.0,1.0,1
two_venue_routing,same_net_taker_heavy_vs_neutral,same-net taker-heavy vs neutral,"(0.05, 0.0)","(0.15, 0.0)",2,split,19,500000,0.05,0.0,0.15,0.0,0.13716271221988724,0.7722236092472129,0.5998099999999997,0.5998579999999999,0.00032,0.2,0.2,1,1.0,1.0,1
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,0,500000,0.2,0.2,0.2,0.2,0.13163400869497813,0.6284705442941778,0.399758,0.5997580000000001,0.33371,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,1,500000,0.2,0.2,0.2,0.2,0.11410380074561191,0.4370404705253252,0.29996999999999996,0.4999700000000001,0.33339,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,2,500000,0.2,0.2,0.2,0.2,0.11169114888616752,0.4106942842869185,0.264316,0.464316,0.67843,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,3,500000,0.2,0.2,0.2,0.2,0.12158177764098209,0.5187000648015153,0.355548,0.5555480000000002,0.66667,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,4,500000,0.2,0.2,0.2,0.2,0.13509480579458358,0.666262488690391,0.41643800000000003,0.616438,0.6663,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,5,500000,0.2,0.2,0.2,0.2,0.11614984511255691,0.45938329870111916,0.27777599999999997,0.47777600000000003,0.33344,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,6,500000,0.2,0.2,0.2,0.2,0.10878678927560628,0.378978643713407,0.26252000000000003,0.46252,0.59354,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,7,500000,0.2,0.2,0.2,0.2,0.12045981276415686,0.5064481953566649,0.29995599999999994,0.499956,0.48398,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,8,500000,0.2,0.2,0.2,0.2,0.11536683796501111,0.4508328515843951,0.299956,0.499956,0.25015,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,9,500000,0.2,0.2,0.2,0.2,0.11302429219223932,0.42525222462412965,0.285704,0.4857040000000001,0.52374,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,10,500000,0.2,0.2,0.2,0.2,0.13500148838762954,0.6652434615260399,0.43060600000000004,0.6306060000000002,0.57674,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,11,500000,0.2,0.2,0.2,0.2,0.15719783252707445,0.9076277965142849,0.5995279999999998,0.7995280000000001,0.99943,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,12,500000,0.2,0.2,0.2,0.2,0.11560870973456998,0.4534740941083283,0.30622400000000005,0.506224,0.37495,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,13,500000,0.2,0.2,0.2,0.2,0.12339403120267414,0.5384898946771569,0.343744,0.5437439999999999,0.62501,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,14,500000,0.2,0.2,0.2,0.2,0.12200630637602644,0.5233359235033214,0.35997199999999996,0.559972,0.66644,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,15,500000,0.2,0.2,0.2,0.2,0.11767062216632378,0.47599020173555207,0.32493799999999995,0.5249379999999999,0.66665,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,16,500000,0.2,0.2,0.2,0.2,0.12090247765778125,0.5112821011201423,0.36000200000000004,0.560002,0.33343,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,17,500000,0.2,0.2,0.2,0.2,0.1354034834268873,0.6696332520089648,0.41413799999999995,0.6141380000000001,0.28593,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,18,500000,0.2,0.2,0.2,0.2,0.11667055420670816,0.4650694480379324,0.300026,0.5000259999999999,0.83297,0.1,0.30000000000000004,0,1.0,1.2,0
two_venue_routing,two_identical_maker_taker,two identical maker-taker venues,"(0.2, 0.2)","(0.2, 0.2)",2,split,19,500000,0.2,0.2,0.2,0.2,0.11559809286140191,0.45335815773041255,0.29998,0.49998000000000015,0.60703,0.1,0.30000000000000004,0,1.0,1.2,0
