sweep,n_makers,adverse_frac,adverse_cost,elasticity,epsilon_decay,alpha,maker_rebate,taker_fee,tie_rule,tick_size,memory,priority_share,allocation_noise,maker_rebates,maker_costs,latency_cost,seed,periods,collusion_index,mean_spread,avg_profit,nash_spread,monopoly_spread,punishment_magnitude,fee_condition,net_fee,heterogeneity
fee_split,2,0.5,0.2,1.0,2e-05,0.125,0.2,0.3,split,,1,0.7,12.0,,,0.0,16,500000,0.9983138501128194,0.799813,0.14975277097706413,0.1,1.0,0.25000000000000006,net_fee_10_taker30_rebate20,0.09999999999999998,
fee_split,2,0.5,0.2,1.0,2e-05,0.125,0.2,0.3,split,,1,0.7,12.0,,,0.0,17,500000,2.0627600423361994e-05,0.10019400000000003,0.06703371381646855,0.1,1.0,0.0,net_fee_10_taker30_rebate20,0.09999999999999998,
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,1,500000,0.7725051592769384,0.6000389999999998,0.13719779594691267,0.2,1.0,0.5,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,3,500000,0.772457171198161,0.5999689999999998,0.1371918161902849,0.2,1.0,0.33333333333333326,,,symmetric
fee_split,2,0.5,0.2,1.0,2e-05,0.125,0.2,0.3,split,,1,0.7,12.0,,,0.0,7,500000,0.4366577928235172,0.41,0.10321367959609301,0.1,1.0,0.8095238095238095,net_fee_10_taker30_rebate20,0.09999999999999998,
fee_split,2,0.5,0.2,1.0,2e-05,0.125,0.2,0.3,split,,1,0.7,12.0,,,0.0,18,500000,0.5569678867704307,0.6935620000000001,0.11318263191768187,0.1,1.0,0.8974358974358975,net_fee_10_taker30_rebate20,0.09999999999999998,
fee_split,2,0.5,0.2,1.0,2e-05,0.125,0.2,0.3,split,,1,0.7,12.0,,,0.0,19,500000,0.3487405580560382,0.583346,0.09592881518538397,0.1,1.0,0.7777777777777779,net_fee_10_taker30_rebate20,0.09999999999999998,
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,4,500000,0.7723886186130344,0.5999759999999997,0.13718327390674895,0.2,1.0,0.0,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,2,500000,0.7723130686188941,0.5999909999999997,0.13717385968159765,0.2,1.0,-0.3333333333333335,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,6,500000,0.7722458398628604,0.5999279999999998,0.1371654823593603,0.2,1.0,0.6666666666666666,,,symmetric
fee_split,2,0.5,0.2,1.0,2e-05,0.125,0.2,0.3,split,,1,0.7,12.0,,,0.0,13,500000,0.5156706296241622,0.3000039999999999,0.10976072130322251,0.1,1.0,0.6666666666666666,net_fee_10_taker30_rebate20,0.09999999999999998,
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,5,500000,0.7723390393879758,0.5999329999999997,0.1371770958786387,0.2,1.0,-0.3333333333333335,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,0,500000,0.7722839136209437,0.5999009999999998,0.13717022670031004,0.2,1.0,0.5,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,7,500000,0.7724549725910291,0.5999959999999998,0.13719154222358518,0.2,1.0,0.6666666666666666,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,9,500000,0.8525798043909167,0.699762,0.14717583428552106,0.2,1.0,0.14285714285714296,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,8,500000,0.9332489420322518,0.799884,0.1572279518688334,0.2,1.0,0.0,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,10,500000,0.772483825176103,0.5999989999999998,0.13719513752144288,0.2,1.0,0.33333333333333326,,,symmetric
